"focal","neighbor","planche","passage","RYT_poids_grains_g_adj","RAW_poids_grains_g_adj","RYT_nb_grains_adj","RAW_nb_grains_adj","RYT_poids_epis_g_adj","RAW_poids_epis_g_adj","RYT_poids_biomasse_g_adj","RAW_poids_biomasse_g_adj","RYT_nb_epis_adj","RAW_nb_epis_adj","RYT_poids_proteines_g_adj","RAW_poids_proteines_g_adj","RYT_PMG_g","RAW_PMG_g","RYT_rdt_semoule","RAW_rdt_semoule","RYT_proteines","RAW_proteines","RYT_PS","RAW_PS","RYT_mitadin","RAW_mitadin","RYT_jaune","RAW_jaune","RYT_MS_g_adj","RAW_MS_g_adj","RAW_GPD","RYT_GPD"
"EL4X_182","EL4X_243",5,18,1.10364153020341,680.68145607826,0.967620945073745,18236.115761782,1.01358388953192,1068.29876089557,0.918446374426433,668.436869803378,0.961185848683637,410.195850365551,1.06667547967148,105.417191915233,1.07149471892618,37.3700973818593,0.988131481973597,72.8789660172555,0.991291202852976,15.4870080525762,1.00358410791673,80.0064811061579,2.64226636383503,27.1212410515903,1.00481672787847,37.8773260660707,1.11830295926542,1.0349458791432,-0.74656987567598,0.368410449193443
"EL4X_182","EL4X_367",10,16,1.15080888511661,601.960122076966,1.00782136012557,16320.4286228405,1.13229254347923,991.797436433155,0.983353819025746,623.372541993807,1.02486160852093,366.086610849437,1.04970422644918,92.6268858717354,1.10208031505669,37.10855839673,1.00048449401752,72.4444066260736,0.908579410734816,15.3875452001939,1.03628578857568,80.5349595217405,1.39014026667549,20.9087947975458,0.998848657631543,38.4140314532,1.04994110840144,0.975821032790689,-1.07796003218124,-1.27574217424476
"EL4X_182","EL4X_488",5,5,1.28435563689784,774.880641215271,1.11298491952952,20969.3256877729,1.09663989109622,1149.33387423452,0.918238603368878,737.108349251271,0.994150999993991,458.424560296766,1.19926384465544,116.728031845509,1.07854193074134,37.1146142115959,1.02136068968343,73.3630747875584,0.942323658659596,15.0640015554448,1.03195658105821,80.0613218704857,0.758090650403565,17.7344879096251,0.99337473148491,38.3009742889007,0.940413248134391,0.915369004249266,-0.892048516647799,-0.140018524900575
"EL4X_184","EL4X_233",25,9,1.12814174764651,699.199731443989,1.03928475189004,18767.5095001485,1.19437997740484,1121.78062886043,1.19699393493349,722.256624943988,1.12877752677115,404.362935641164,1.11580947742062,102.045450916951,1.08519670893263,37.2778751891828,1.00954977673795,72.4201346287011,0.983574855660174,14.5946067093314,1.02751405705307,80.3221531819767,0.98295527333346,29.1718957068222,1.00544401730962,38.8991875220456,0.974654130801831,1.06343339870181,-1.5844130265697,-0.0659765495528448
"EL4X_184","EL4X_252",8,22,0.90192641472443,621.031497763288,0.947796990231889,18128.9225485743,0.955540863001494,1016.20752847258,0.947304320684205,688.288224641735,1.07291977175606,372.50888180957,0.952340406243133,102.38680073081,0.96107815030471,34.4119302811666,0.994724865640095,72.3264914753724,1.05608966158462,16.4865713091151,0.991523594320398,77.9207107703421,0.456295884333745,8.10657489935315,0.99577840951518,38.7994286482164,0.78405403207797,0.834286950660626,0.0772538027859977,0.82306071466335
"EL4X_184","EL4X_262",9,4,0.9865792753497,647.14849667616,0.987956961545931,18280.4897727257,0.979038566001277,1020.96706616381,0.985651711111061,669.326057840672,0.973780681964794,370.543379023863,0.990164428127624,104.717461966653,1.00380937939675,35.5273267503326,0.998121755161573,72.3975386364331,1.00386029956636,16.1813652514833,0.998770119039509,77.0541841746179,0.803588959626041,12.0962619223232,0.995552366852939,37.7526905332513,1.88326416663448,1.64820402270709,-0.151006847015841,0.0866174847359981
"EL4X_187","EL4X_401",25,8,1.07816083943868,697.681411393646,0.984360045826945,19743.7501726787,1.09143031114622,1151.83523469895,1.11555988157949,792.53211080613,1.06623718199384,421.546382948992,1.06937940227048,117.595678613545,1.10060545802848,35.5594845446246,1.00823900931324,72.7797618616792,0.994792890732458,16.8552116615294,1.01126062540783,79.728869700625,0.335487847177533,3.11871770830445,0.999103762304287,38.139261867534,0.968768965479199,0.989834801809815,0.671718679836249,-0.0478443189436077
"EL4X_187","GQ4X_116",4,10,0.889245737006165,605.244160137989,0.901415484793551,18765.5246114509,0.907279415548878,981.476754347883,0.982136875744516,671.659292556772,0.916714915349524,363.9473818376,0.913494315715397,100.415355181669,0.992074239620067,32.5681201990596,0.99544708209576,72.1583476692926,1.0266937128968,16.5908837780071,0.988918425423548,77.5010151461933,0.880499568473582,14.9481028124455,0.995603779026919,38.3360865342678,0.93171630887648,1.01331263363832,0.135053916403966,0.199402882534963
"EL4X_188","EL4X_348",5,16,1.1932053528984,755.020513888805,1.23808076583755,19384.3269046372,1.13578985945337,1180.70743197226,1.07729616530057,869.393630832471,1.1323247669863,478.505929367067,1.22541608352356,120.591623608238,0.944634178912338,39.0549679479261,1.00197130952191,74.006373607203,1.02626977394153,15.9719665081839,0.991783414630618,80.4103676983356,5.04217817072589,4.466947932732,0.992075325630443,37.8679578127397,1.26611558838284,1.10571104435412,-0.0425950951067486,0.0270116260700198
"EL4X_188","EL4X_372",1,16,1.05664255530522,757.685530179047,1.11631448583604,20623.9040326069,1.00820004584751,1138.60499737681,1.06902952868048,771.494870839761,1.07427203795642,429.669806935497,1.06749429168249,117.292530134384,0.924182327653958,36.8892412026545,0.99294057407737,72.7587575086566,1.00544708475981,15.4803708745325,0.979255405462056,79.6910952157748,2.72885160643528,7.97831888957792,1.00939819594921,38.3636397158846,1.18519490134591,0.936379990806617,-0.526339108209732,-0.290110506612364
"EL4X_188","GQ4X_4",6,18,0.880821822591623,740.576427163126,0.925478411844645,17459.6803921912,0.893684825014174,1137.63735255838,0.940301884537414,774.35940563548,0.956163680224844,419.754221888733,0.917127996590323,122.879045225547,0.954083840337609,42.418108030482,0.996496811443777,73.5013210303076,1.04200519586111,16.5923516761465,0.996489988838177,80.6933097804355,0.879810627325991,-2.96611603781146,0.9986685066936,37.7442400828628,1.16437493323703,1.00283347209263,0.53523517795598,0.244485919501915
"EL4X_192","EL4X_197",2,29,1.03328091278124,694.685230837468,1.06856923379276,16524.1481364678,0.983680439103817,1086.68540160882,1.04723835655785,824.339220001597,1.06341597718851,421.752521742397,1.07185203634089,113.050001158004,0.962515653027308,42.0688156170239,0.989008290873341,73.5972679623013,1.03982280321316,16.2735575969736,0.983373856074531,80.0069884411369,19.9758544184303,4.55691871360028,1.00235757841203,38.3579298468672,0.868513745275238,0.970416222845585,0.0812373248402988,0.749361164184667
